YEAR,MO,DY,HR,T2M,QV2M,WS2M
2018,1,28,20,10.9,5.98,2.95
2018,1,28,21,9.91,6.1,2.97
2018,1,28,22,8.98,6.29,2.74
2018,1,28,23,8.19,6.35,2.38
2018,1,29,0,7.6,6.41,2.1
2018,1,29,1,7.08,6.41,1.86
2018,1,29,2,6.62,6.41,1.7
2018,1,29,3,6.23,6.41,1.59
2018,1,29,4,6.01,6.41,1.56
2018,1,29,5,6.06,6.35,1.54
2018,1,29,6,6.32,6.35,1.52
2018,1,29,7,8.97,6.53,1.86
2018,1,29,8,12.24,6.77,3.04
2018,1,29,9,15.3,6.41,4.08
2018,1,29,10,16.87,6.04,4.5
2018,1,29,11,17.9,5.86,4.65
2018,1,29,12,18.48,5.74,4.68
2018,1,29,13,18.79,5.68,4.69
2018,1,29,14,18.56,5.55,4.72
2018,1,29,15,17.86,5.49,4.66
2018,1,29,16,16.18,5.55,3.6
2018,1,29,17,13.44,5.62,2.59
2018,1,29,18,12.45,5.68,2.75
2018,1,29,19,11.34,5.74,2.72
2018,1,29,20,10.58,5.8,2.88
2018,1,29,21,9.91,5.86,2.98
2018,1,29,22,9.15,5.92,2.8
2018,1,29,23,8.34,6.04,2.42
2018,1,30,0,7.65,6.16,2.1
2018,1,30,1,7.07,6.23,1.89
2018,1,30,2,6.55,6.29,1.73
2018,1,30,3,6.1,6.35,1.66
2018,1,30,4,5.76,6.35,1.63
2018,1,30,5,5.57,6.35,1.57
2018,1,30,6,5.66,6.29,1.52
2018,1,30,7,7.97,6.41,2.29
2018,1,30,8,10.3,6.59,2.57
2018,1,30,9,14.12,6.41,2.8
2018,1,30,10,16.6,5.98,2.9
2018,1,30,11,17.8,5.62,2.89
2018,1,30,12,18.55,5.37,3.08
2018,1,30,13,18.94,5.13,3.32
2018,1,30,14,18.76,5,3.49
2018,1,30,15,18.12,5,3.45
2018,1,30,16,15.79,5.37,1.95
2018,1,30,17,12.44,5.25,1.58
2018,1,30,18,11.48,5.19,1.74
2018,1,30,19,10.79,5.25,1.97
2018,1,30,20,10.13,5.37,2.29
2018,1,30,21,9.46,5.62,2.66
2018,1,30,22,8.73,5.92,2.86
2018,1,30,23,8.03,6.16,2.82
2018,1,31,0,7.62,6.35,2.69
2018,1,31,1,7.3,6.41,2.47
2018,1,31,2,6.96,6.41,2.25
2018,1,31,3,6.65,6.41,2.01
2018,1,31,4,6.48,6.41,1.8
2018,1,31,5,6.4,6.35,1.65
2018,1,31,6,6.42,6.35,1.55
2018,1,31,7,8.21,6.41,2.57
2018,1,31,8,10.8,6.59,3.1
2018,1,31,9,14.09,6.35,3.83
2018,1,31,10,16.05,5.98,3.7
2018,1,31,11,17.33,5.68,3.51
2018,1,31,12,18.2,5.43,3.4
2018,1,31,13,18.65,5.25,3.38
2018,1,31,14,18.62,5.19,3.41
2018,1,31,15,18.03,5.19,3.29
2018,1,31,16,15.83,5.62,1.81
2018,1,31,17,12.39,5.43,1.46
2018,1,31,18,11.45,5.43,1.68
2018,1,31,19,10.83,5.43,1.91
2018,1,31,20,10.17,5.62,2.15
2018,1,31,21,9.52,5.86,2.46
2018,1,31,22,8.9,6.04,2.75
2018,1,31,23,8.38,6.23,2.89
2018,2,1,0,7.87,6.23,2.7
2018,2,1,1,7.39,6.29,2.46
2018,2,1,2,6.93,6.35,2.22
2018,2,1,3,6.48,6.41,2
2018,2,1,4,6.09,6.41,1.86
2018,2,1,5,5.8,6.41,1.75
2018,2,1,6,5.83,6.41,1.67
2018,2,1,7,8.13,6.35,2.65
2018,2,1,8,10.76,6.41,3.09
2018,2,1,9,14.54,6.04,3.93
2018,2,1,10,16.27,5.86,3.96
2018,2,1,11,17.48,5.74,3.85
2018,2,1,12,18.43,5.55,3.75
2018,2,1,13,19.01,5.43,3.64
2018,2,1,14,19.1,5.37,3.53
2018,2,1,15,18.65,5.37,3.32
2018,2,1,16,16.4,5.8,1.83
2018,2,1,17,12.98,5.62,1.56
2018,2,1,18,12.05,5.62,1.76
2018,2,1,19,11.41,5.68,1.96
2018,2,1,20,10.73,5.74,2.14
2018,2,1,21,9.98,5.92,2.29
2018,2,1,22,9.18,6.04,2.4
2018,2,1,23,8.44,6.16,2.48
2018,2,2,0,7.83,6.35,2.55
2018,2,2,1,7.36,6.47,2.61
2018,2,2,2,7,6.53,2.54
2018,2,2,3,6.76,6.47,2.38
2018,2,2,4,6.55,6.47,2.22
2018,2,2,5,6.35,6.41,2.06
2018,2,2,6,6.33,6.35,1.97
2018,2,2,7,8.23,6.41,2.84
2018,2,2,8,10.73,6.59,3.17
2018,2,2,9,14.43,6.9,3.92
2018,2,2,10,17.11,6.9,4.08
2018,2,2,11,18.83,6.71,3.92
2018,2,2,12,20.17,6.59,3.58
2018,2,2,13,20.98,6.47,3.12
2018,2,2,14,21.35,6.35,2.87
2018,2,2,15,21.08,6.35,2.64
2018,2,2,16,18.11,6.96,1.23
2018,2,2,17,14.84,6.53,1.43
2018,2,2,18,13.9,6.53,1.89
2018,2,2,19,13.54,6.65,2.51
2018,2,2,20,12.87,6.84,2.93
2018,2,2,21,11.79,7.02,2.97
2018,2,2,22,10.75,7.26,2.99
2018,2,2,23,9.91,7.51,2.89
2018,2,3,0,9.11,7.57,2.33
2018,2,3,1,8.5,7.57,2.08
2018,2,3,2,8.11,7.45,2.06
2018,2,3,3,7.51,7.26,1.62
2018,2,3,4,7.15,7.02,1.26
2018,2,3,5,7.32,6.77,1.1
2018,2,3,6,7.3,6.65,1
2018,2,3,7,9.21,6.53,0.94
2018,2,3,8,11.97,6.41,1.2
2018,2,3,9,15.12,6.1,1.11
2018,2,3,10,18.1,5.74,1.06
2018,2,3,11,20.32,5.25,0.85
2018,2,3,12,22.09,4.7,0.87
2018,2,3,13,23.44,4.15,1.45
2018,2,3,14,23.64,3.97,1.68
2018,2,3,15,22.9,4.21,1.28
2018,2,3,16,20.69,4.94,0.6
2018,2,3,17,18.9,4.27,0.59
2018,2,3,18,17.66,4.27,0.81
2018,2,3,19,16.7,4.21,0.97
2018,2,3,20,15.51,4.15,1.13
2018,2,3,21,14.34,4.09,1.25
2018,2,3,22,13.47,4.03,1.25
2018,2,3,23,13.01,3.91,1.19
2018,2,4,0,12.86,3.85,1.11
2018,2,4,1,12.35,3.72,1.21
2018,2,4,2,11.58,3.66,1.34
2018,2,4,3,11.19,3.66,1.35
2018,2,4,4,10.71,3.72,1.38
2018,2,4,5,10.47,3.66,1.38
2018,2,4,6,9.97,3.66,1.44
2018,2,4,7,11.11,3.91,1.54
2018,2,4,8,13.73,3.78,2.65
2018,2,4,9,15.38,3.66,2.68
2018,2,4,10,17.83,3.85,2.17
2018,2,4,11,21.28,3.78,2.26
2018,2,4,12,23.51,3.6,2.55
2018,2,4,13,25.04,3.3,2.85
2018,2,4,14,25.39,3.3,2.8
2018,2,4,15,24.4,4.33,1.81
2018,2,4,16,21.39,5.49,1.01
2018,2,4,17,20.22,4.09,0.98
2018,2,4,18,19.41,3.97,0.92
2018,2,4,19,19.43,3.78,0.39
2018,2,4,20,19.1,3.72,0.44
2018,2,4,21,18.15,3.72,0.62
2018,2,4,22,17.32,3.72,0.79
2018,2,4,23,16.57,3.78,0.86
2018,2,5,0,15.65,3.91,1.01
2018,2,5,1,14.66,3.97,1.2
2018,2,5,2,13.88,3.85,1.24
2018,2,5,3,13.48,3.66,1.24
2018,2,5,4,13.37,3.54,1.15
2018,2,5,5,12.92,3.48,1.17
2018,2,5,6,12.12,3.54,1.29
2018,2,5,7,12.14,3.91,1.24
2018,2,5,8,14.47,4.33,1.39
2018,2,5,9,16.08,3.78,2.18
2018,2,5,10,17.34,3.66,2.18
2018,2,5,11,18.69,3.97,1.8
2018,2,5,12,19.77,4.21,1.46
2018,2,5,13,20.74,4.46,1.23
2018,2,5,14,21.14,5.19,0.86
2018,2,5,15,21.12,5.37,0.47
2018,2,5,16,20.4,5.31,0.28
2018,2,5,17,19.55,4.76,0.22
2018,2,5,18,19.11,4.52,0.14
2018,2,5,19,18.48,4.33,0.32
2018,2,5,20,17.73,4.21,0.44
2018,2,5,21,17.56,4.21,0.56
2018,2,5,22,17.33,4.15,0.36
2018,2,5,23,17.3,4.09,0.26
2018,2,6,0,16.88,4.09,0.33
2018,2,6,1,16.37,4.09,0.46
2018,2,6,2,15.51,4.15,0.82
2018,2,6,3,14.85,4.27,1.08
2018,2,6,4,14.89,4.27,1.03
2018,2,6,5,14.48,4.27,1.02
2018,2,6,6,13.87,4.27,1.02
2018,2,6,7,14.37,4.76,0.89
2018,2,6,8,16.6,4.52,1.54
2018,2,6,9,18.11,4.15,1.8
2018,2,6,10,19.91,4.09,1.5
2018,2,6,11,21.42,3.97,1.58
2018,2,6,12,22.34,3.97,1.83
2018,2,6,13,23.03,4.03,2.08
2018,2,6,14,22.4,5.07,1.45
2018,2,6,15,21.44,6.47,0.97
2018,2,6,16,19.55,6.29,1.01
2018,2,6,17,17.56,5.68,1.3
2018,2,6,18,16.48,5.43,1.53
2018,2,6,19,16.27,5.43,1.8
2018,2,6,20,15.92,5.31,1.98
2018,2,6,21,15.47,5.25,2.05
2018,2,6,22,15.07,5.13,2.07
2018,2,6,23,14.63,5.07,1.95
2018,2,7,0,14.22,5.07,1.73
2018,2,7,1,14.06,5,1.61
2018,2,7,2,13.95,4.94,1.59
2018,2,7,3,13.77,4.88,1.41
2018,2,7,4,13.61,4.88,1.26
2018,2,7,5,13.49,4.88,1.1
2018,2,7,6,13.33,4.94,1.02
2018,2,7,7,14.16,5.13,1.17
2018,2,7,8,16.12,4.7,2.44
2018,2,7,9,18.88,4.76,2.66
2018,2,7,10,22.59,4.58,2.67
2018,2,7,11,25.13,4.64,2.85
2018,2,7,12,26.28,4.76,2.95
2018,2,7,13,27.64,4.82,3.14
2018,2,7,14,27.81,5.13,2.85
2018,2,7,15,25.68,6.16,2.14
2018,2,7,16,23.17,6.04,2.14
2018,2,7,17,21.83,5.74,2.64
2018,2,7,18,21.12,5.62,3.13
2018,2,7,19,19.65,5.62,2.96
2018,2,7,20,18.17,5.68,2.63
2018,2,7,21,16.7,5.68,2.15
2018,2,7,22,15.94,5.74,1.91
2018,2,7,23,14.89,5.68,1.69
2018,2,8,0,14.35,5.55,1.57
2018,2,8,1,14.41,5.49,1.44
2018,2,8,2,14.53,5.43,1.34
2018,2,8,3,14.2,5.31,1.4
2018,2,8,4,14,5.19,1.56
2018,2,8,5,13.4,5,1.59
2018,2,8,6,13.56,5,1.47
2018,2,8,7,14.65,5.13,1.55
2018,2,8,8,17.88,4.82,2.38
2018,2,8,9,19.94,4.64,2.28
2018,2,8,10,21.8,4.27,2.07
2018,2,8,11,23.17,3.97,1.71
2018,2,8,12,24.49,3.91,1.2
2018,2,8,13,25.13,3.97,0.62
2018,2,8,14,25.48,4.21,1.14
2018,2,8,15,24.74,5.07,1.37
2018,2,8,16,21.4,6.53,1.28
2018,2,8,17,18.98,6.04,1.86
2018,2,8,18,18.31,6.1,2.35
2018,2,8,19,17.19,6.23,2.3
2018,2,8,20,16.5,6.29,1.93
2018,2,8,21,15.45,6.1,1.87
2018,2,8,22,15.07,6.04,2.24
2018,2,8,23,14.69,6.16,2.48
2018,2,9,0,14.04,6.59,2.53
2018,2,9,1,13.5,7.26,2.84
2018,2,9,2,12.94,8.12,2.67
2018,2,9,3,12.26,8.73,2.36
2018,2,9,4,12.08,9.09,2.5
2018,2,9,5,12,9.22,2.57
2018,2,9,6,12.06,9.34,2.69
2018,2,9,7,14.4,9.52,3.79
2018,2,9,8,16.9,9.58,3.78
2018,2,9,9,19.76,9.28,3.58
2018,2,9,10,21.2,8.3,3.21
2018,2,9,11,21.37,7.87,3.24
2018,2,9,12,22.89,7.51,3.78
2018,2,9,13,24.14,6.77,3.68
2018,2,9,14,24.12,6.35,3.27
2018,2,9,15,23.59,6.35,2.84
2018,2,9,16,20.85,7.2,1.45
2018,2,9,17,17.5,6.77,1.46
2018,2,9,18,16.37,6.59,1.7
2018,2,9,19,16.28,6.59,2.09
2018,2,9,20,16.13,6.65,2.25
2018,2,9,21,14.25,6.59,2.03
2018,2,9,22,13.21,6.65,2.05
2018,2,9,23,12.55,6.77,2.1
2018,2,10,0,11.93,6.9,1.97
2018,2,10,1,11.6,6.9,1.75
2018,2,10,2,12.3,6.71,1.48
2018,2,10,3,12.4,6.47,1.26
2018,2,10,4,12.69,6.1,1.13
2018,2,10,5,13.43,5.8,0.97
2018,2,10,6,13.12,5.55,0.95
2018,2,10,7,14.48,5.74,1.11
2018,2,10,8,16.69,5.74,1.92
2018,2,10,9,18.4,5.55,2.11
2018,2,10,10,20.65,5.62,2.02
2018,2,10,11,22.64,5.49,2.16
2018,2,10,12,24.87,5.37,2.27
2018,2,10,13,26.12,5.31,2.33
2018,2,10,14,26.92,5.25,2.34
2018,2,10,15,26.14,6.84,1.32
2018,2,10,16,23.81,7.02,1.01
2018,2,10,17,22.61,5.98,1.2
2018,2,10,18,22.02,5.8,1.29
2018,2,10,19,21.29,5.74,1.36
2018,2,10,20,20.48,5.74,1.4
2018,2,10,21,19.72,5.74,1.44
2018,2,10,22,18.91,5.68,1.43
2018,2,10,23,17.81,5.74,1.49
2018,2,11,0,16.71,5.68,1.76
2018,2,11,1,15.55,5.49,1.86
2018,2,11,2,14.51,5.31,1.7
2018,2,11,3,13.76,5.13,1.92
2018,2,11,4,13.07,5.13,2.2
2018,2,11,5,13.1,5.31,2.47
2018,2,11,6,13.16,5.55,2.34
2018,2,11,7,13.92,5.68,2.74
2018,2,11,8,14.88,5.8,2.3
2018,2,11,9,15.93,5.98,2.02
2018,2,11,10,18.04,6.29,2.69
2018,2,11,11,20.02,6.29,3.7
2018,2,11,12,21.12,5.74,4.23
2018,2,11,13,21.49,5.19,4.21
2018,2,11,14,21.12,4.76,4.01
2018,2,11,15,20.1,4.52,4.05
2018,2,11,16,18.37,4.64,3.44
2018,2,11,17,15.86,5.13,2.49
2018,2,11,18,14.94,5.62,2.75
2018,2,11,19,14.33,6.29,2.71
2018,2,11,20,13.75,6.96,2.46
2018,2,11,21,13,7.45,2.27
2018,2,11,22,12.15,7.87,1.98
2018,2,11,23,11.69,8.06,1.71
2018,2,12,0,11.85,8.24,1.75
2018,2,12,1,12.2,8.36,2.4
2018,2,12,2,12.21,8.36,2.58
2018,2,12,3,12.04,8.42,2.45
2018,2,12,4,11.99,8.36,2.56
2018,2,12,5,11.89,8.36,2.68
2018,2,12,6,11.75,8.3,2.77
2018,2,12,7,12.8,8.24,3.48
2018,2,12,8,14.57,8.24,3.99
2018,2,12,9,16.3,8.12,4.26
2018,2,12,10,17.4,7.87,4.19
2018,2,12,11,18.17,7.69,4.11
2018,2,12,12,18.69,7.63,4.16
2018,2,12,13,18.8,7.57,4.33
2018,2,12,14,18.43,7.57,4.55
2018,2,12,15,17.5,7.63,4.66
2018,2,12,16,16.15,7.81,4.34
2018,2,12,17,14.71,8,3.85
2018,2,12,18,13.73,8.18,3.74
2018,2,12,19,13.08,8.18,3.49
2018,2,12,20,12.67,8.12,3.16
2018,2,12,21,12.37,8,2.79
2018,2,12,22,12.23,7.81,2.64
2018,2,12,23,11.95,7.69,2.34
2018,2,13,0,11.65,7.63,2.19
2018,2,13,1,11.34,7.57,2.17
2018,2,13,2,10.89,7.45,2.07
2018,2,13,3,10.01,7.2,2.02
2018,2,13,4,9.06,6.9,2.22
2018,2,13,5,8.25,6.59,2.54
2018,2,13,6,7.66,6.29,3.08
2018,2,13,7,8.51,6.1,3.7
2018,2,13,8,10.79,6.04,3.31
2018,2,13,9,14.67,5.92,4.42
2018,2,13,10,16.85,5.68,5.06
2018,2,13,11,17.96,5.74,5.23
2018,2,13,12,18.72,5.86,5.21
2018,2,13,13,19.14,5.98,5.11
2018,2,13,14,19.12,5.98,4.89
2018,2,13,15,18.65,5.86,4.39
2018,2,13,16,17.39,5.92,3.06
2018,2,13,17,13.98,5.98,1.59
2018,2,13,18,12.68,5.8,1.61
2018,2,13,19,11.87,5.74,1.71
2018,2,13,20,11.15,5.74,1.89
2018,2,13,21,10.49,5.74,2.05
2018,2,13,22,9.85,5.8,2.16
2018,2,13,23,9.19,5.86,2.09
2018,2,14,0,8.44,5.98,1.78
2018,2,14,1,7.97,6.1,1.6
2018,2,14,2,7.4,6.16,1.5
2018,2,14,3,6.98,6.23,1.4
2018,2,14,4,6.64,6.23,1.36
2018,2,14,5,6.3,6.29,1.34
2018,2,14,6,6.33,6.29,1.24
2018,2,14,7,9.12,6.35,1.56
2018,2,14,8,12.04,6.29,1.28
2018,2,14,9,15.81,5.37,1.75
2018,2,14,10,17.5,4.76,2.04
2018,2,14,11,18.44,4.52,2.39
2018,2,14,12,18.76,4.33,2.54
2018,2,14,13,18.85,4.27,2.66
2018,2,14,14,18.33,4.27,2.78
2018,2,14,15,17.74,4.33,2.92
2018,2,14,16,16.3,4.94,1.8
2018,2,14,17,13.75,5.13,1.44
2018,2,14,18,12.8,4.94,1.71
2018,2,14,19,12.61,4.94,1.91
2018,2,14,20,12.3,5,2.2
2018,2,14,21,12.09,5.13,2.81
2018,2,14,22,11.76,5.43,3.27
2018,2,14,23,11.17,5.62,3.07
2018,2,15,0,10.48,5.74,2.51
2018,2,15,1,10.17,5.8,2.18
2018,2,15,2,9.88,5.86,1.96
2018,2,15,3,9.76,5.92,2.01
2018,2,15,4,9.6,6.04,1.98
2018,2,15,5,9.38,6.16,2.01
2018,2,15,6,9.54,6.23,2.25
2018,2,15,7,10.73,6.29,2.95
2018,2,15,8,11.89,6.41,3.08
2018,2,15,9,13.4,6.41,3.09
2018,2,15,10,15.12,6.35,3.4
2018,2,15,11,16.08,6.16,3.27
2018,2,15,12,16.63,5.98,3.29
2018,2,15,13,16.9,5.8,3.3
2018,2,15,14,17.01,5.62,3.23
2018,2,15,15,16.64,5.49,3
2018,2,15,16,15.54,5.55,2.12
2018,2,15,17,12.4,5.43,1.17
2018,2,15,18,11.84,5.19,1.16
2018,2,15,19,11.95,5,0.93
2018,2,15,20,11.87,4.94,0.72
2018,2,15,21,11.51,4.88,0.6
2018,2,15,22,11.11,4.82,0.62
2018,2,15,23,10.37,4.82,0.75
2018,2,16,0,9.71,4.76,0.95
2018,2,16,1,8.91,4.7,1.1
2018,2,16,2,8.07,4.7,1.21
2018,2,16,3,7.24,4.7,1.27
2018,2,16,4,6.63,4.64,1.29
2018,2,16,5,5.84,4.58,1.35
2018,2,16,6,5.42,4.52,1.39
2018,2,16,7,8.62,4.46,2.08
2018,2,16,8,11.46,4.33,2.78
2018,2,16,9,15.35,4.15,2.98
2018,2,16,10,18.94,3.78,3.66
2018,2,16,11,20.27,3.6,4.05
2018,2,16,12,20.62,3.6,4.38
2018,2,16,13,20.24,3.78,4.5
2018,2,16,14,19.25,4.03,4.35
2018,2,16,15,17.98,4.52,4.03
2018,2,16,16,16.47,5,3.49
2018,2,16,17,14.43,5.37,2.83
2018,2,16,18,13.26,5.49,2.45
2018,2,16,19,12.24,5.37,2.01
2018,2,16,20,11.37,5.19,1.91
2018,2,16,21,10.56,4.88,2.18
2018,2,16,22,9.69,4.64,2.31
2018,2,16,23,8.94,4.46,2.29
2018,2,17,0,8.12,4.33,2.15
2018,2,17,1,7.51,4.33,1.95
2018,2,17,2,7.19,4.46,1.81
2018,2,17,3,7.37,4.58,1.7
2018,2,17,4,7.44,4.76,1.52
2018,2,17,5,7.29,5,1.38
2018,2,17,6,7.34,5.25,1.44
2018,2,17,7,8.86,5.49,2.41
2018,2,17,8,10.55,5.8,2.66
2018,2,17,9,12.33,5.92,2.86
2018,2,17,10,13.9,5.68,3.12
2018,2,17,11,15.41,5.49,3.66
2018,2,17,12,16.46,5.43,4.35
2018,2,17,13,17.03,5.43,4.85
2018,2,17,14,17.19,5.37,5.1
2018,2,17,15,16.95,5.25,5.07
2018,2,17,16,16.12,5.19,4.01
2018,2,17,17,12.88,5.25,2.05
2018,2,17,18,11.49,5.19,1.99
2018,2,17,19,10.85,5.37,2.11
2018,2,17,20,10.27,5.74,2.18
2018,2,17,21,9.71,6.16,2.19
2018,2,17,22,9.17,6.41,2.18
2018,2,17,23,8.65,6.59,2.2
2018,2,18,0,8.33,6.71,2.37
2018,2,18,1,8.14,6.84,2.48
2018,2,18,2,7.92,6.84,2.4
2018,2,18,3,7.93,6.9,2.31
2018,2,18,4,8.17,6.96,2.12
2018,2,18,5,8.79,7.14,2.09
2018,2,18,6,9.28,7.32,1.9
2018,2,18,7,11.55,7.69,2.81
2018,2,18,8,14.19,7.75,3.29
2018,2,18,9,16.78,7.14,3.71
2018,2,18,10,18.4,6.71,3.75
2018,2,18,11,19.3,6.29,3.82
2018,2,18,12,19.63,6.04,4.07
2018,2,18,13,19.97,5.86,4
2018,2,18,14,20.27,5.74,3.79
2018,2,18,15,19.99,5.68,3.61
2018,2,18,16,18.45,5.92,2.3
2018,2,18,17,14.65,5.98,1.42
2018,2,18,18,13.49,5.8,1.53
2018,2,18,19,13.24,5.8,1.68
2018,2,18,20,12.44,5.74,1.62
2018,2,18,21,11.84,5.8,1.51
2018,2,18,22,11.5,5.86,1.36
2018,2,18,23,11.26,5.98,1.14
2018,2,19,0,11.08,6.1,0.97
2018,2,19,1,10.73,6.29,0.98
2018,2,19,2,9.92,6.47,1.15
2018,2,19,3,9.96,6.59,1.22
2018,2,19,4,9.93,6.59,0.86
2018,2,19,5,10.1,6.53,0.69
2018,2,19,6,9.68,6.47,0.86
2018,2,19,7,11.21,6.41,0.95
2018,2,19,8,12.9,6.35,1.33
2018,2,19,9,15.96,6.29,1.3
2018,2,19,10,18.92,6.04,1.44
2018,2,19,11,20.13,5.8,1.46
2018,2,19,12,20.9,5.49,1.31
2018,2,19,13,21.13,5.25,1.14
2018,2,19,14,20.51,5.13,0.72
2018,2,19,15,19.9,5.25,0.62
2018,2,19,16,18.84,6.16,0.36
2018,2,19,17,17.55,5.74,0.51
2018,2,19,18,16.83,5.55,0.56
2018,2,19,19,16.28,5.43,0.54
2018,2,19,20,15.8,5.31,0.59
2018,2,19,21,15.32,5.19,0.67
2018,2,19,22,14.65,5.19,0.78
2018,2,19,23,13.58,5.07,1.03
2018,2,20,0,12.49,5.13,1.22
2018,2,20,1,11.87,5.19,1.26
2018,2,20,2,11.44,5.25,1.27
2018,2,20,3,10.98,5.25,1.31
2018,2,20,4,10.84,5.25,1.3
2018,2,20,5,11.22,5.25,1.15
2018,2,20,6,11.82,5.19,0.87
2018,2,20,7,13.4,5.43,0.57
2018,2,20,8,15.59,5.19,0.55
2018,2,20,9,19.48,5.07,0.26
2018,2,20,10,21.76,4.94,1.2
2018,2,20,11,22.67,5,1.76
2018,2,20,12,23.41,5,2.02
2018,2,20,13,23.76,4.94,2.19
2018,2,20,14,23.66,4.88,2.19
2018,2,20,15,23.13,4.88,1.97
2018,2,20,16,21.3,6.29,0.95
2018,2,20,17,18.72,5.68,1.03
2018,2,20,18,17.48,5.37,1.13
2018,2,20,19,16.12,5.43,1.23
2018,2,20,20,15.03,5.49,1.24
2018,2,20,21,13.8,5.37,1.31
2018,2,20,22,12.8,5.31,1.41
2018,2,20,23,11.96,5.25,1.46
2018,2,21,0,11.46,5.19,1.49
2018,2,21,1,11.17,5.07,1.5
2018,2,21,2,10.88,4.88,1.55
2018,2,21,3,10.95,4.76,1.62
2018,2,21,4,11.1,4.64,1.73
2018,2,21,5,11.11,4.46,1.81
2018,2,21,6,11.48,4.39,1.85
2018,2,21,7,13.27,4.33,2.27
2018,2,21,8,14.65,4.09,2.57
2018,2,21,9,16.19,4.15,2.39
2018,2,21,10,19.23,4.21,3.77
2018,2,21,11,22.31,4.33,5.02
2018,2,21,12,24.4,4.21,5.56
2018,2,21,13,24.77,4.21,5.17
2018,2,21,14,23.95,4.58,4.21
2018,2,21,15,22.23,5,4.05
2018,2,21,16,21.04,4.94,5.59
2018,2,21,17,19.5,4.94,6.13
2018,2,21,18,17.71,5.55,6.04
2018,2,21,19,15.64,6.9,4.27
2018,2,21,20,14.4,7.39,1.69
2018,2,21,21,13.61,7.39,1.15
2018,2,21,22,13.21,7.39,1.28
2018,2,21,23,12.8,7.32,1.49
2018,2,22,0,12.08,7.26,1.24
2018,2,22,1,11.27,7.14,1.15
2018,2,22,2,10.77,7.08,1.11
2018,2,22,3,10.37,7.02,1.07
2018,2,22,4,9.99,7.02,1.06
2018,2,22,5,9.5,6.96,1.09
2018,2,22,6,9.18,6.96,1.08
2018,2,22,7,11.85,7.02,1.89
2018,2,22,8,14.45,7.08,1.83
2018,2,22,9,18.87,6.35,1.4
2018,2,22,10,21.55,5.55,1.19
2018,2,22,11,22.94,5.13,1.5
2018,2,22,12,23.77,4.88,1.93
2018,2,22,13,24.08,4.64,1.99
2018,2,22,14,23.85,4.52,1.95
2018,2,22,15,23.1,4.46,1.93
2018,2,22,16,21.33,5.92,0.97
2018,2,22,17,18.51,5.86,1.07
2018,2,22,18,17.65,5.8,1.09
2018,2,22,19,16.9,5.8,1.03
2018,2,22,20,16.73,5.8,0.88
2018,2,22,21,16.37,5.86,0.69
2018,2,22,22,15.27,6.16,0.83
2018,2,22,23,14.5,6.29,1.26
2018,2,23,0,13.96,6.47,1.72
2018,2,23,1,13.63,6.71,2.1
2018,2,23,2,13.37,6.96,2.36
2018,2,23,3,13.17,7.14,2.46
2018,2,23,4,13.01,7.32,2.29
2018,2,23,5,12.78,7.39,2.21
2018,2,23,6,12.84,7.45,2.31
2018,2,23,7,14.15,7.51,3.12
2018,2,23,8,16.76,7.39,3.35
2018,2,23,9,19.52,7.14,3.1
2018,2,23,10,21.7,6.96,2.58
2018,2,23,11,23.1,6.77,2.07
2018,2,23,12,23.89,6.77,1.72
2018,2,23,13,24.21,6.84,1.72
2018,2,23,14,24.08,6.84,1.88
2018,2,23,15,23.39,6.9,1.95
2018,2,23,16,22.07,7.2,1.56
2018,2,23,17,18.83,7.45,1.12
2018,2,23,18,17.07,6.71,1.47
2018,2,23,19,16.22,6.1,2.01
2018,2,23,20,15.4,5.74,2.71
2018,2,23,21,14.45,5.62,3.4
2018,2,23,22,13.3,5.8,3.51
2018,2,23,23,12.26,6.04,3
2018,2,24,0,11.4,6.35,2.4
2018,2,24,1,10.73,6.65,2.07
2018,2,24,2,10.13,7.02,1.82
2018,2,24,3,9.56,7.32,1.59
2018,2,24,4,9.09,7.57,1.4
2018,2,24,5,8.75,7.63,1.33
2018,2,24,6,8.87,7.57,1.22
2018,2,24,7,12.02,7.63,2.03
2018,2,24,8,15.13,7.2,2.21
2018,2,24,9,18.87,5.68,2.38
2018,2,24,10,21.18,5,2.38
2018,2,24,11,22.73,4.58,2.66
2018,2,24,12,23.66,4.33,2.86
2018,2,24,13,24.14,4.21,2.92
2018,2,24,14,24.15,4.21,2.72
2018,2,24,15,23.68,4.21,2.18
2018,2,24,16,22.22,5.19,0.97
2018,2,24,17,19.87,4.94,0.73
2018,2,24,18,18.08,4.82,1.07
2018,2,24,19,16.77,4.82,1.24
2018,2,24,20,15.54,4.7,1.36
2018,2,24,21,14.55,4.64,1.47
2018,2,24,22,14.04,4.64,1.58
2018,2,24,23,13.3,4.52,1.73
2018,2,25,0,12.85,4.52,1.83
2018,2,25,1,12.44,4.52,2.01
2018,2,25,2,12.09,4.7,2.22
2018,2,25,3,11.53,5.07,2.06
2018,2,25,4,10.91,5.68,1.73
2018,2,25,5,10.42,6.41,1.54
2018,2,25,6,10.65,7.2,1.52
2018,2,25,7,13.36,7.87,2.52
2018,2,25,8,16.42,8.3,2.76
2018,2,25,9,19.13,7.93,2.9
2018,2,25,10,20.96,7.32,3.23
2018,2,25,11,22.12,6.65,3.72
2018,2,25,12,22.75,6.1,3.98
2018,2,25,13,22.54,5.74,4.14
2018,2,25,14,22.15,5.49,4.06
